,fecha,abrir,max,min,cerrar,cierre_ajustado,volumen,volatilidad
2676,26 ene 2015,1.1141,1.1284,1.1141,1.1125,1.1125,,0.11399435512340478
2415,26 ene 2016,1.0854,1.088,1.082,1.0853,1.0853,,0.14879584335592236
2153,26 ene 2017,1.0755,1.0767,1.0671,1.0752,1.0752,,0.13839506132806598
1894,26 ene 2018,1.2392,1.249,1.2387,1.2392,1.2392,,0.10476834922818402
1113,26 ene 2021,1.2143,1.2175,1.2108,1.2146,1.2146,,0.0761733746134332
852,26 ene 2022,1.1304,1.1313,1.1272,1.1305,1.1305,,0.07464209938096922
591,26 ene 2023,1.0922,1.0933,1.0852,1.0922,1.0922,,0.07322115814434037
330,26 ene 2024,1.0847,1.0883,1.0813,1.0847,1.0847,,0.07086940806863375
5497,26 feb 2004,1.2501,1.2518,1.2397,1.2448,1.2448,,0.07261014391941761
4717,26 feb 2007,1.3182,1.32,1.3155,1.3194,1.3194,,0.10333352311809987
4459,26 feb 2008,1.4836,1.5039,1.4784,1.4996,1.4996,,0.17273620929035152
4216,26 feb 2009,1.272,1.2806,1.2695,1.2721,1.2721,,0.1492775837157097
3955,26 feb 2010,1.3537,1.3679,1.3536,1.3631,1.3631,,0.10012914161222822
3174,26 feb 2013,1.3065,1.3116,1.302,1.3065,1.3065,,0.08863674745838686
2914,26 feb 2014,1.3746,1.3758,1.3666,1.3746,1.3746,,0.08696123849165228
2653,26 feb 2015,1.1363,1.1379,1.1203,1.1364,1.1364,,0.09576655470466096
2392,26 feb 2016,1.1025,1.107,1.0926,1.1025,1.1025,,0.12840473900912008
1873,26 feb 2018,1.2288,1.2355,1.2282,1.2287,1.2287,,0.11377606514552956
1612,26 feb 2019,1.1366,1.1379,1.1346,1.1368,1.1368,,0.11041523898447721
1352,26 feb 2020,1.0881,1.0904,1.0856,1.0882,1.0882,,0.05470244053054898
1090,26 feb 2021,1.216,1.2182,1.2092,1.216,1.216,,0.06461588813905225
309,26 feb 2024,1.082,1.0859,1.0813,1.082,1.082,,0.06922173069201927
48,26 feb 2025,1.0524,1.0527,1.0476,1.0524,1.0524,,0.06403555262506795
5390,26 jul 2004,1.2108,1.217,1.2093,1.2139,1.2139,,0.07827349487532873
5130,26 jul 2005,1.2062,1.2062,1.1984,1.2017,1.2017,,0.07938932547892381
4870,26 jul 2006,1.2584,1.2725,1.2564,1.2713,1.2713,,0.09300915546331288
4609,26 jul 2007,1.3725,1.3767,1.3697,1.375,1.375,,0.11734314210894364
3849,26 jul 2010,1.2889,1.3005,1.2887,1.2999,1.2999,,0.07018716406865727
3588,26 jul 2011,1.4368,1.4521,1.4361,1.4372,1.4372,,0.09149730597127652
3326,26 jul 2012,1.214,1.2323,1.2121,1.214,1.214,,0.08770859136938317
3066,26 jul 2013,1.3276,1.3298,1.3254,1.3274,1.3274,,0.08349125702731776
2285,26 jul 2016,1.099,1.1024,1.098,1.0991,1.0991,,0.12682179229139076
2025,26 jul 2017,1.1643,1.1655,1.1616,1.1645,1.1645,,0.13453576847812695
1765,26 jul 2018,1.174,1.1743,1.1651,1.1738,1.1738,,0.0843569380667603
1505,26 jul 2019,1.1145,1.1153,1.1116,1.1146,1.1146,,0.09047451022248681
984,26 jul 2021,1.1773,1.1818,1.1765,1.1773,1.1773,,0.03633267124776728
723,26 jul 2022,1.0225,1.0249,1.0114,1.0225,1.0225,,0.06545596229525665
462,26 jul 2023,1.105,1.1086,1.1038,1.105,1.105,,0.06310485718229494
200,26 jul 2024,1.0851,1.0869,1.0843,1.0851,1.0851,,0.05576212872548468
4892,26 jun 2006,1.2509,1.2599,1.2507,1.2589,1.2589,,0.09089756872435058
4631,26 jun 2007,1.3466,1.3478,1.3438,1.3449,1.3449,,0.1336569190128167
4374,26 jun 2008,1.5675,1.5766,1.5642,1.5753,1.5753,,0.20017529318075356
4130,26 jun 2009,1.3986,1.4116,1.3986,1.4053,1.4053,,0.1809829826254439
3348,26 jun 2012,1.2503,1.2527,1.2451,1.2505,1.2505,,0.13285522947931827
3088,26 jun 2013,1.308,1.3087,1.2987,1.308,1.308,,0.12441587519284866
2828,26 jun 2014,1.3629,1.3642,1.3577,1.3629,1.3629,,0.12351926975173776
2567,26 jun 2015,1.1204,1.122,1.1136,1.1203,1.1203,,0.11100567553058252
2046,26 jun 2017,1.12,1.1219,1.1173,1.1199,1.1199,,0.1098815817141343
1787,26 jun 2018,1.1702,1.1721,1.1652,1.1703,1.1703,,0.11238928774576203
1527,26 jun 2019,1.1369,1.139,1.1351,1.137,1.137,,0.10313821794077638
1265,26 jun 2020,1.1221,1.1239,1.1198,1.1222,1.1222,,0.0215198280661867
484,26 jun 2023,1.0907,1.0922,1.0888,1.0907,1.0907,,0.02898632436163875
222,26 jun 2024,1.071,1.072,1.0668,1.071,1.071,,0.03894846595179273
5476,26 mar 2004,1.2138,1.221,1.209,1.2127,1.2127,,0.054591272196186334
4697,26 mar 2007,1.327,1.3346,1.3258,1.3332,1.3332,,0.10810903292509283
4438,26 mar 2008,1.5612,1.5858,1.5591,1.5824,1.5824,,0.2097026346997111
4196,26 mar 2009,1.3577,1.3635,1.3508,1.3531,1.3531,,0.18919880285033897
3935,26 mar 2010,1.3307,1.3424,1.3303,1.341,1.341,,0.13433684155883077
3414,26 mar 2012,1.3284,1.3337,1.32,1.3283,1.3283,,0.10929855900240783
3154,26 mar 2013,1.286,1.2887,1.2835,1.2858,1.2858,,0.11698207982423055
2894,26 mar 2014,1.3821,1.3823,1.3781,1.3819,1.3819,,0.035295707954394594
2633,26 mar 2015,1.0966,1.1045,1.0913,1.096,1.096,,0.11192557795249913
1853,26 mar 2018,1.2354,1.2449,1.2352,1.2354,1.2354,,0.10901966336400315
1592,26 mar 2019,1.1315,1.1329,1.128,1.1316,1.1316,,0.11595308534058008
1331,26 mar 2020,1.0888,1.1025,1.0877,1.089,1.089,,0.12377650019288446
1070,26 mar 2021,1.1776,1.1804,1.1773,1.1777,1.1777,,0.06114244025223708
288,26 mar 2024,1.0838,1.0864,1.0826,1.0838,1.0838,,0.06381849261772277
28,26 mar 2025,1.0787,1.0802,1.0769,1.0787,1.0787,,0.04223047477826598
5433,26 may 2004,1.2101,1.214,1.2088,1.2111,1.2111,,0.06180779077105129
5173,26 may 2005,1.2599,1.2615,1.2502,1.2514,1.2514,,0.07696286767005658
4913,26 may 2006,1.2809,1.2825,1.2708,1.2739,1.2739,,0.09273385034602512
4397,26 may 2008,1.5768,1.5793,1.5745,1.5779,1.5779,,0.18361554945047753
4153,26 may 2009,1.4005,1.4023,1.3862,1.3994,1.3994,,0.14909863513795796
3892,26 may 2010,1.2346,1.2358,1.2156,1.2173,1.2173,,0.1477498121826283
3631,26 may 2011,1.4082,1.4205,1.407,1.4085,1.4085,,0.13962066465965026
2851,26 may 2014,1.3628,1.3656,1.3617,1.3629,1.3629,,0.12869102532812005
2590,26 may 2015,1.0971,1.0971,1.0875,1.0971,1.0971,,0.13562163544214142
2328,26 may 2016,1.1157,1.122,1.1157,1.1159,1.1159,,0.14127330958110987
2067,26 may 2017,1.1211,1.1232,1.1163,1.1211,1.1211,,0.1513844774076912
1288,26 may 2020,1.0901,1.0992,1.0898,1.0903,1.0903,,0.11555158155559202
1027,26 may 2021,1.2249,1.2265,1.22,1.2249,1.2249,,0.054640717418406426
766,26 may 2022,1.0687,1.0729,1.0665,1.0687,1.0687,,0.06010084857968345
505,26 may 2023,1.0724,1.0758,1.0702,1.0724,1.0724,,0.06458058531786375
5302,26 nov 2004,1.3257,1.3329,1.3199,1.3295,1.3295,,0.11594122648997049
4282,26 nov 2008,1.3034,1.3034,1.2825,1.2899,1.2899,,0.12139922569769283
4021,26 nov 2009,1.5126,1.5136,1.4955,1.4973,1.4973,,0.18266693187328775
3760,26 nov 2010,1.3342,1.3351,1.3204,1.334,1.334,,0.15227490600884078
3239,26 nov 2012,1.2973,1.298,1.2947,1.2966,1.2966,,0.08490531785466741
2980,26 nov 2013,1.3533,1.3568,1.3523,1.3528,1.3528,,0.08417218661768379
2719,26 nov 2014,1.2479,1.2525,1.2444,1.2481,1.2481,,0.0936835257662842
2458,26 nov 2015,1.0625,1.063,1.0602,1.0625,1.0625,,0.11679903681109888
1678,26 nov 2018,1.1339,1.1384,1.1327,1.1337,1.1337,,0.11888966733909086
1418,26 nov 2019,1.1012,1.1027,1.1008,1.1014,1.1014,,0.11897993528321896
1156,26 nov 2020,1.1918,1.1941,1.1887,1.192,1.192,,0.07355482988899083
895,26 nov 2021,1.1209,1.1322,1.1208,1.121,1.121,,0.0474405628128282
113,26 nov 2024,1.0444,1.0544,1.0427,1.0444,1.0444,,0.05343865642021542
5324,26 oct 2004,1.281,1.2843,1.2734,1.2765,1.2765,,0.08955075655737564
5065,26 oct 2005,1.2111,1.2137,1.2058,1.2063,1.2063,,0.08846057313853861
4804,26 oct 2006,1.2614,1.27,1.2614,1.2694,1.2694,,0.09975308015294075
4544,26 oct 2007,1.4326,1.4399,1.4319,1.4393,1.4393,,0.14235026167872036
4044,26 oct 2009,1.4995,1.5059,1.4847,1.4862,1.4862,,0.12044477157602876
3783,26 oct 2010,1.3936,1.3982,1.384,1.3949,1.3949,,0.1175392998107534
3522,26 oct 2011,1.3904,1.3967,1.3805,1.3905,1.3905,,0.08073092963668158
3260,26 oct 2012,1.2938,1.2957,1.2892,1.2938,1.2938,,0.07135336712449472
2481,26 oct 2015,1.102,1.106,1.1006,1.102,1.102,,0.14620583777675125
2219,26 oct 2016,1.0887,1.0948,1.0877,1.0887,1.0887,,0.15041375269569038
1959,26 oct 2017,1.1822,1.1836,1.1692,1.1821,1.1821,,0.12917885662909218
1699,26 oct 2018,1.1375,1.1398,1.1336,1.1378,1.1378,,0.0826551692273305
1179,26 oct 2020,1.1848,1.1851,1.1804,1.1848,1.1848,,0.044316328819050975
918,26 oct 2021,1.1612,1.1629,1.1586,1.1612,1.1612,,0.039589102035768195
657,26 oct 2022,0.9964,1.0081,0.9945,0.9964,0.9964,,0.07837479186574044
396,26 oct 2023,1.0567,1.057,1.0526,1.0567,1.0567,,0.07858251713961367
5087,26 sept 2005,1.2026,1.208,1.2016,1.2073,1.2073,,0.09054477897702293
4826,26 sept 2006,1.2749,1.2762,1.2667,1.2687,1.2687,,0.11077392743781468
4566,26 sept 2007,1.415,1.4162,1.4114,1.4133,1.4133,,0.16702856641903843
4325,26 sept 2008,1.4643,1.4679,1.4563,1.4599,1.4599,,0.16232822305440536
3544,26 sept 2011,1.3545,1.3545,1.3367,1.3547,1.3547,,0.10326534752762827
3282,26 sept 2012,1.29,1.2913,1.2841,1.29,1.29,,0.0806981536344057
3022,26 sept 2013,1.3515,1.353,1.348,1.3517,1.3517,,0.06490194141936315
2762,26 sept 2014,1.2757,1.276,1.2682,1.2757,1.2757,,0.0727301175580099
2241,26 sept 2016,1.124,1.1279,1.1222,1.1239,1.1239,,0.09381295219744835
1981,26 sept 2017,1.1856,1.1864,1.1765,1.1856,1.1856,,0.09020148003220413
1721,26 sept 2018,1.1766,1.1777,1.1729,1.1763,1.1763,,0.09047208409227518
1461,26 sept 2019,1.0952,1.0967,1.0925,1.0953,1.0953,,0.06919463852061666
679,26 sept 2022,0.969,0.97,0.9582,0.969,0.969,,0.08717991167693218
418,26 sept 2023,1.0592,1.0609,1.0568,1.0592,1.0592,,0.08937861601075205
156,26 sept 2024,1.1131,1.119,1.1127,1.1131,1.1131,,0.07636057228699375
5454,27 abr 2004,1.1863,1.1946,1.1837,1.1929,1.1929,,0.08163286715531476
5194,27 abr 2005,1.2984,1.2987,1.291,1.2921,1.2921,,0.12383429654178192
4934,27 abr 2006,1.245,1.2546,1.2413,1.2532,1.2532,,0.09635515035533393
4673,27 abr 2007,1.359,1.3676,1.3589,1.3655,1.3655,,0.096052683460693
4174,27 abr 2009,1.3225,1.3232,1.3007,1.3019,1.3019,,0.06370762905650121
3913,27 abr 2010,1.3404,1.3413,1.3148,1.3171,1.3171,,0.04080843050156671
3652,27 abr 2011,1.469,1.471,1.4638,1.4688,1.4688,,0.08176414250759209
3390,27 abr 2012,1.3193,1.3269,1.316,1.3191,1.3191,,0.06819854837166303
2611,27 abr 2015,1.0867,1.0905,1.0824,1.0869,1.0869,,0.1365267299835497
2349,27 abr 2016,1.1298,1.134,1.1292,1.1299,1.1299,,0.15584064938263217
2088,27 abr 2017,1.0909,1.0931,1.0853,1.0909,1.0909,,0.1689813658365907
1829,27 abr 2018,1.2108,1.2117,1.2056,1.211,1.211,,0.09830115970831073
1309,27 abr 2020,1.0824,1.086,1.0812,1.0824,1.0824,,0.05416398249757854
1048,27 abr 2021,1.2079,1.2092,1.2058,1.2082,1.2082,,0.06209361480859697
787,27 abr 2022,1.0644,1.0656,1.0517,1.0644,1.0644,,0.07204971894461622
526,27 abr 2023,1.1047,1.1066,1.0994,1.1047,1.1047,,0.0703557957811454
5366,27 ago 2004,1.2099,1.2137,1.2009,1.202,1.202,,0.06797255328438237
4587,27 ago 2007,1.3676,1.3687,1.3637,1.3638,1.3638,,0.11589176847386164
4347,27 ago 2008,1.4648,1.4772,1.4642,1.4726,1.4726,,0.1732075344781515
4086,27 ago 2009,1.4352,1.4377,1.4351,1.4373,1.4373,,0.15745296758080274
3825,27 ago 2010,1.2706,1.278,1.2683,1.2706,1.2706,,0.11296914623029546
3304,27 ago 2012,1.2505,1.2536,1.2492,1.2504,1.2504,,0.0983201301870682
3044,27 ago 2013,1.3378,1.34,1.3327,1.3379,1.3379,,0.09868167509726387
2784,27 ago 2014,1.3169,1.321,1.3156,1.317,1.317,,0.07303829817295462
2523,27 ago 2015,1.134,1.1362,1.1212,1.134,1.134,,0.07965288444243811
1743,27 ago 2018,1.1644,1.1681,1.1597,1.1649,1.1649,,0.09013053311725189
1483,27 ago 2019,1.1101,1.1119,1.1089,1.1104,1.1104,,0.10665042428419853
1221,27 ago 2020,1.184,1.1899,1.1766,1.1843,1.1843,,0.08054996585970128
960,27 ago 2021,1.1753,1.1804,1.1736,1.1756,1.1756,,0.030839471461076674
178,27 ago 2024,1.1165,1.118,1.1151,1.1165,1.1165,,0.03443723275756198
5281,27 dic 2004,1.3528,1.3642,1.3519,1.3624,1.3624,,0.10210275706365232
5021,27 dic 2005,1.1837,1.1876,1.1827,1.1856,1.1856,,0.09256909311427586
4760,27 dic 2006,1.3114,1.3177,1.3105,1.3125,1.3125,,0.10264943740712823
4502,27 dic 2007,1.4488,1.464,1.4472,1.4614,1.4614,,0.1379317476145393
3739,27 dic 2010,1.3082,1.317,1.3082,1.308,1.308,,0.0998455407116495
3478,27 dic 2011,1.305,1.3086,1.3045,1.3051,1.3051,,0.09788951424949177
3217,27 dic 2012,1.3228,1.3286,1.3215,1.3226,1.3226,,0.0671203173413382
2957,27 dic 2013,1.3696,1.3884,1.3694,1.3696,1.3696,,0.06570599668220663
2175,27 dic 2016,1.0456,1.0461,1.0435,1.0457,1.0457,,0.1281339338348771
1916,27 dic 2017,1.1861,1.191,1.1856,1.1858,1.1858,,0.13074896940320493
1655,27 dic 2018,1.1364,1.1434,1.1359,1.1361,1.1361,,0.13339139027688265
1395,27 dic 2019,1.1101,1.1181,1.11,1.1101,1.1101,,0.12275590820811388
874,27 dic 2021,1.1324,1.1335,1.1304,1.1324,1.1324,,0.05084463590191262
613,27 dic 2022,1.064,1.0669,1.0612,1.064,1.064,,0.044202115333976125
352,27 dic 2023,1.1043,1.1122,1.1029,1.1043,1.1043,,0.028851117829259948
90,27 dic 2024,1.0423,1.0445,1.0407,1.0423,1.0423,,0.036591078147514396
5519,27 ene 2004,1.2486,1.266,1.2447,1.2637,1.2637,,0.08691123632763519
5258,27 ene 2005,1.3079,1.3121,1.3015,1.3041,1.3041,,0.11999684162509729
4998,27 ene 2006,1.2216,1.2231,1.2091,1.2094,1.2094,,0.10937247368510603
4238,27 ene 2009,1.3188,1.3315,1.3131,1.3216,1.3216,,0.11253540331824476
3977,27 ene 2010,1.4081,1.4097,1.4002,1.4031,1.4031,,0.07183019560046686
3716,27 ene 2011,1.3708,1.3756,1.3643,1.371,1.371,,0.07412390302730772
3455,27 ene 2012,1.3089,1.316,0.7606,1.3093,1.3093,,0.07384874406516158
2936,27 ene 2014,1.3688,1.3715,1.3655,1.3688,1.3688,,0.038612860551923846
2675,27 ene 2015,1.1251,1.142,1.1226,1.1248,1.1248,,0.11180315290724858
2414,27 ene 2016,1.0864,1.0912,1.0853,1.0865,1.0865,,0.1366167888657923
2152,27 ene 2017,1.0683,1.0725,1.0661,1.0683,1.0683,,0.1378080658016771
1374,27 ene 2020,1.1026,1.104,1.101,1.1025,1.1025,,0.12396744330669489
1112,27 ene 2021,1.2163,1.2171,1.2062,1.2163,1.2163,,0.05787401835018925
851,27 ene 2022,1.1242,1.1245,1.1134,1.1244,1.1244,,0.05786544737577029
590,27 ene 2023,1.0894,1.0902,1.0839,1.0894,1.0894,,0.057463875608925415
70,27 ene 2025,1.0468,1.0534,1.0454,1.0468,1.0468,,0.06286697861356134
5496,27 feb 2004,1.2448,1.2507,1.2381,1.2494,1.2494,,0.08535466009538384
4977,27 feb 2006,1.1844,1.1877,1.1832,1.185,1.185,,0.07980964853949929
4716,27 feb 2007,1.3196,1.3262,1.3164,1.3232,1.3232,,0.11323704340894417
4458,27 feb 2008,1.4998,1.514,1.4984,1.5118,1.5118,,0.17214571734434925
4215,27 feb 2009,1.2721,1.2749,1.2614,1.2679,1.2679,,0.1244337092591929
3434,27 feb 2012,1.347,1.347,1.337,1.3467,1.3467,,0.12063410380154398
3173,27 feb 2013,1.3069,1.3126,1.3043,1.3066,1.3066,,0.09423992253817966
2913,27 feb 2014,1.3682,1.3696,1.3645,1.3682,1.3682,,0.09303366594949514
2652,27 feb 2015,1.1204,1.125,1.1177,1.1205,1.1205,,0.09811058556547787
2131,27 feb 2017,1.0553,1.0615,1.0553,1.0553,1.0553,,0.14199346111705383
1872,27 feb 2018,1.2316,1.2346,1.2223,1.2316,1.2316,,0.1289964456874681
1611,27 feb 2019,1.1394,1.1404,1.1364,1.1393,1.1393,,0.12122729478132956
1351,27 feb 2020,1.0886,1.1006,1.0886,1.0886,1.0886,,0.06661481066548529
569,27 feb 2023,1.0555,1.0619,1.0534,1.0555,1.0555,,0.07413321118094263
308,27 feb 2024,1.0851,1.0866,1.0834,1.0851,1.0851,,0.06926627606561747
47,27 feb 2025,1.0489,1.049,1.0405,1.0489,1.0489,,0.03578885301316218
5389,27 jul 2004,1.2142,1.219,1.204,1.2064,1.2064,,0.06367169700893756
5129,27 jul 2005,1.2018,1.2086,1.1976,1.2067,1.2067,,0.07970879499778145
4869,27 jul 2006,1.2712,1.2769,1.2686,1.2696,1.2696,,0.09252493177516571
4608,27 jul 2007,1.3748,1.3754,1.363,1.3636,1.3636,,0.11479718202116286
4109,27 jul 2009,1.4243,1.4247,1.4231,1.4247,1.4247,,0.09723278767988325
3848,27 jul 2010,1.2996,1.3046,1.2956,1.2991,1.2991,,0.08428133245269416
3587,27 jul 2011,1.4504,1.4535,1.4363,1.4508,1.4508,,0.07796231782087028
3325,27 jul 2012,1.228,1.2377,1.2246,1.228,1.228,,0.09130719029738155
2546,27 jul 2015,1.0974,1.113,1.0974,1.0972,1.0972,,0.1454332939873169
2284,27 jul 2016,1.0988,1.101,1.0983,1.0988,1.0988,,0.14854838269062443
2024,27 jul 2017,1.173,1.1775,1.1655,1.1728,1.1728,,0.14558554873338142
1764,27 jul 2018,1.1645,1.1663,1.1624,1.1643,1.1643,,0.055210886607613925
1244,27 jul 2020,1.1653,1.178,1.1653,1.1653,1.1653,,0.03819420113051964
983,27 jul 2021,1.1806,1.1837,1.1772,1.1808,1.1808,,0.032877423865000026
722,27 jul 2022,1.013,1.0172,1.0107,1.013,1.013,,0.07088224742485656
461,27 jul 2023,1.1078,1.1152,1.0985,1.1078,1.1078,,0.0691273679521965
5151,27 jun 2005,1.2109,1.2186,1.2109,1.2164,1.2164,,0.0794539992700087
4891,27 jun 2006,1.2592,1.2619,1.2567,1.2569,1.2569,,0.09645082684974171
4630,27 jun 2007,1.3449,1.3457,1.3421,1.3455,1.3455,,0.12982394617326737
4373,27 jun 2008,1.5751,1.5799,1.5726,1.5753,1.5753,,0.17581739675015487
3609,27 jun 2011,1.4176,1.4294,1.4108,1.4171,1.4171,,0.14234661218308794
3347,27 jun 2012,1.2488,1.2508,1.2449,1.2488,1.2488,,0.13457303593217534
3087,27 jun 2013,1.3015,1.305,1.3004,1.3013,1.3013,,0.1265771306358408
2827,27 jun 2014,1.3612,1.364,1.361,1.3613,1.3613,,0.12577006003021055
2306,27 jun 2016,1.1035,1.1082,1.0974,1.1036,1.1036,,0.12015001872659488
2045,27 jun 2017,1.1181,1.133,1.1181,1.1184,1.1184,,0.11297480692614625
1786,27 jun 2018,1.1648,1.1672,1.1584,1.165,1.165,,0.11506940079795203
1526,27 jun 2019,1.1375,1.1383,1.1348,1.1375,1.1375,,0.10546579066218173
744,27 jun 2022,1.0566,1.0614,1.0551,1.0566,1.0566,,0.040468778088769336
483,27 jun 2023,1.091,1.0976,1.0903,1.091,1.091,,0.04182080821789569
221,27 jun 2024,1.068,1.0726,1.0678,1.068,1.068,,0.046244696993253474
4957,27 mar 2006,1.2033,1.2058,1.2007,1.2011,1.2011,,0.05922096757059917
4696,27 mar 2007,1.3333,1.3366,1.3325,1.3365,1.3365,,0.11865914629727747
4437,27 mar 2008,1.582,1.5845,1.5733,1.5814,1.5814,,0.2109191906868615
4195,27 mar 2009,1.353,1.359,1.3269,1.3292,1.3292,,0.19034414359260315
3413,27 mar 2012,1.336,1.3383,1.3322,1.336,1.336,,0.1381069621706399
3153,27 mar 2013,1.286,1.2868,1.2756,1.286,1.286,,0.11791510505445388
2893,27 mar 2014,1.3787,1.3795,1.3742,1.3782,1.3782,,0.11607595788966403
2632,27 mar 2015,1.0886,1.0895,1.0805,1.0886,1.0886,,0.11380360275492674
2111,27 mar 2017,1.0846,1.0905,1.0839,1.085,1.085,,0.13896124639625335
1852,27 mar 2018,1.2455,1.2478,1.2373,1.2457,1.2457,,0.12794553528748037
1591,27 mar 2019,1.1274,1.1286,1.1243,1.1275,1.1275,,0.12610505541015907
1330,27 mar 2020,1.1046,1.1086,1.0955,1.1048,1.1048,,0.06664500731486377
549,27 mar 2023,1.0778,1.0796,1.0748,1.0778,1.0778,,0.06848483773798549
287,27 mar 2024,1.0832,1.0839,1.0812,1.0832,1.0832,,0.06877255993489115
27,27 mar 2025,1.0742,1.0819,1.0742,1.0742,1.0742,,0.022409596158733794
5432,27 may 2004,1.211,1.2286,1.2093,1.2276,1.2276,,0.06486826650988851
5172,27 may 2005,1.2512,1.2593,1.251,1.2582,1.2582,,0.09080407479842803
4396,27 may 2008,1.5778,1.5818,1.5677,1.5691,1.5691,,0.2005227119305951
4152,27 may 2009,1.3993,1.4002,1.3824,1.3834,1.3834,,0.18527935664828288
3891,27 may 2010,1.2173,1.2395,1.2166,1.2348,1.2348,,0.14544559807708948
3630,27 may 2011,1.4131,1.4303,1.4128,1.4135,1.4135,,0.13460562766839657
3110,27 may 2013,1.2937,1.2952,1.2917,1.2938,1.2938,,0.12786738051592028
2850,27 may 2014,1.3653,1.3669,1.3614,1.3651,1.3651,,0.0726285549904604
2589,27 may 2015,1.0888,1.093,1.0822,1.0889,1.0889,,0.12630707422785614
2327,27 may 2016,1.1193,1.1202,1.1126,1.1192,1.1192,,0.14558030429972557
1549,27 may 2019,1.1206,1.1218,1.1188,1.121,1.121,,0.12363302552311631
1287,27 may 2020,1.0981,1.103,1.0937,1.0982,1.0982,,0.11631266912937187
1026,27 may 2021,1.219,1.2217,1.2176,1.2193,1.2193,,0.052130288700506504
765,27 may 2022,1.0733,1.0765,1.0698,1.0733,1.0733,,0.055511395226548715
244,27 may 2024,1.0848,1.0867,1.0842,1.0848,1.0848,,0.05863946623220538
4782,27 nov 2006,1.3158,1.3158,1.3101,1.3133,1.3133,,0.10486170416314401
4523,27 nov 2007,1.4876,1.4905,1.4812,1.4838,1.4838,,0.17101586183743406
4281,27 nov 2008,1.2896,1.2957,1.2865,1.2895,1.2895,,0.17229182511077137
4020,27 nov 2009,1.4974,1.4998,1.4834,1.4991,1.4991,,0.16897291203030856
3238,27 nov 2012,1.299,1.3006,1.2921,1.2987,1.2987,,0.10507070000720133
2979,27 nov 2013,1.3569,1.3613,1.3559,1.3568,1.3568,,0.10017702830491367
2718,27 nov 2014,1.2505,1.2521,1.2466,1.2506,1.2506,,0.09725961649113428
2457,27 nov 2015,1.0604,1.0638,1.057,1.0604,1.0604,,0.1600629469927428
1938,27 nov 2017,1.1929,1.196,1.1908,1.1926,1.1926,,0.11332326327811214
1677,27 nov 2018,1.1334,1.1345,1.1279,1.1333,1.1333,,0.11306024057996539
1417,27 nov 2019,1.1022,1.1022,1.0993,1.1023,1.1023,,0.07499021936225167
1155,27 nov 2020,1.1912,1.1962,1.1911,1.1916,1.1916,,0.05734381396452798
374,27 nov 2023,1.094,1.0959,1.0926,1.094,1.094,,0.047364047546620505
112,27 nov 2024,1.0491,1.0583,1.0475,1.0491,1.0491,,0.05278051723882542
5323,27 oct 2004,1.2765,1.2809,1.2699,1.2706,1.2706,,0.08875171547636981
5064,27 oct 2005,1.2058,1.2172,1.2049,1.2143,1.2143,,0.09049501091219868
4803,27 oct 2006,1.2692,1.2756,1.2667,1.2743,1.2743,,0.10344937409186823
4304,27 oct 2008,1.2638,1.2662,1.2353,1.2465,1.2465,,0.09359726491730366
4043,27 oct 2009,1.4858,1.4926,1.4774,1.4817,1.4817,,0.10572928638746072
3782,27 oct 2010,1.3858,1.3877,1.376,1.3854,1.3854,,0.11077715468453847
3521,27 oct 2011,1.3872,1.4183,1.3868,1.3877,1.3877,,0.0953034731791181
2741,27 oct 2014,1.2677,1.2722,1.2667,1.2677,1.2677,,0.09673763486876684
2480,27 oct 2015,1.1061,1.1078,1.1032,1.1066,1.1066,,0.14414647758444274
2218,27 oct 2016,1.0911,1.0942,1.0894,1.0912,1.0912,,0.14436303889846808
1958,27 oct 2017,1.1639,1.1644,1.1576,1.1637,1.1637,,0.124133142230428
1178,27 oct 2020,1.1809,1.1838,1.1799,1.1809,1.1809,,0.07002568814370046
917,27 oct 2021,1.1598,1.1624,1.1585,1.1598,1.1598,,0.0391234328759418
656,27 oct 2022,1.0092,1.0095,0.9976,1.0092,1.0092,,0.07124607357600772
395,27 oct 2023,1.0564,1.0598,1.0536,1.0564,1.0564,,0.07639394609520937
5345,27 sept 2004,1.2286,1.2315,1.2253,1.2308,1.2308,,0.09167307129139962
5086,27 sept 2005,1.2074,1.2079,1.1986,1.2019,1.2019,,0.09515089069471776
4825,27 sept 2006,1.2688,1.2714,1.2675,1.2706,1.2706,,0.11432494041108704
4565,27 sept 2007,1.4132,1.4185,1.4126,1.4152,1.4152,,0.12918069515217961
3804,27 sept 2010,1.3482,1.3504,1.3432,1.3479,1.3479,,0.08748752482498083
3543,27 sept 2011,1.352,1.3655,1.3481,1.3518,1.3518,,0.08247561457789904
3281,27 sept 2012,1.2882,1.2902,1.2837,1.2882,1.2882,,0.057484676218993565
3021,27 sept 2013,1.3488,1.3566,1.3475,1.3486,1.3486,,0.044942496592900345
2240,27 sept 2016,1.1251,1.126,1.1194,1.125,1.125,,0.09722062538372003
1980,27 sept 2017,1.1781,1.1795,1.1719,1.1786,1.1786,,0.1023611645107699
1720,27 sept 2018,1.1747,1.1759,1.1665,1.1749,1.1749,,0.09208060599279394
1460,27 sept 2019,1.0923,1.0958,1.0906,1.0923,1.0923,,0.09886221219454545
939,27 sept 2021,1.1722,1.1728,1.1687,1.1723,1.1723,,0.03834067031232742
678,27 sept 2022,0.9624,0.967,0.9595,0.9624,0.9624,,0.09315613237998821
